Term ,Subject,Course Number,Section,CRN,Schedule Type,Monday,Tuesday,Wednesday,Thursday,Friday,Begin Time,End Time,Building,Room ,Maximum Enrollment,Actual Enrollment,Wait List Capacity,Wait List Count,All Instructors,Restrictions,Signature Req,Cross Listing
201710,ARCH,5002,1,12691,L,,T,,,F,1405,1725,RALPH M MEDJUCK BLDG,HD4,15,9,0,0,"Savage, N.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5004,2,12693,L,,,,,F,1405,1725,RALPH M MEDJUCK BLDG,HB4,12,9,0,0,"Fitzgerald, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5004,2,12693,L,,T,,,,1405,1525,RALPH M MEDJUCK BLDG,HA19,12,9,0,0,"Fitzgerald, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5004,2,12693,L,,T,,,F,1405,1725,RALPH M MEDJUCK BLDG,HD1,12,9,0,0,"Fitzgerald, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5004,2,12693,L,,T,,,F,1405,1725,RALPH M MEDJUCK BLDG,HD4,12,9,0,0,"Fitzgerald, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5012,1,12694,L,,,,,F,1405,1725,RALPH M MEDJUCK BLDG,HD4,12,7,0,0,"Parcell, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5012,1,12694,L,,T,,,,1405,1655,RALPH M MEDJUCK BLDG,HD4,12,7,0,0,"Parcell, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5102,1,12695,L,M,,,,,905,1225,RALPH M MEDJUCK BLDG,HB4,18,10,5,0,"Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5104,1,12696,L,M,,,,,905,1225,RALPH M MEDJUCK BLDG,HA18,20,13,5,0,"Macy, C.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5106,1,14433,L,M,,,,,1406,1655,,,12,7,0,0,"Kawar, R.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5198,1,12697,L,,,,,,,,,,7,0,0,0,STAFF,R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5210,1,12698,L,,,,R,,905,1155,RALPH M MEDJUCK BLDG,HB4,13,1,5,0,"Parsons, A.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5211,1,12699,L,,T,,,,905,1225,RALPH M MEDJUCK BLDG,HB4,12,11,5,0,"MacKay-Lyons, B.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5211,2,12700,L,,,,R,,1405,1725,RALPH M MEDJUCK BLDG,HB4,12,2,5,0,"Lilley, B.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5219,1,12702,L,,,,R,,1405,1725,RALPH M MEDJUCK BLDG,HD4,15,6,5,0,"Parsons, A.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5298,1,12703,L,,T,,,,905,1225,RALPH M MEDJUCK BLDG,HA18,12,13,5,1,"Forren, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5298,2,10122,L,M,,,,,1405,1725,RALPH M MEDJUCK BLDG,HB4,12,9,0,0,"Jannasch, E.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5309,1,12704,W,,,,,,,,,,1,0,0,0,"Lilley, B.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,5310,1,12705,W,,,,,,,,,,10,0,0,0,"Lilley, B.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,6121,1,12706,L,,,,,F,905,1225,RALPH M MEDJUCK BLDG,HB4,13,6,5,0,"Kelly, P.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,6304,1,14439,L,,,W,,,1405,1725,,,12,12,0,0,"Crace, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,6503,1,12707,L,,,,,F,905,1225,RALPH M MEDJUCK BLDG,HA18,12,12,5,5,"Kam, K.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,6510,2,12709,L,,,W,,,905,1225,RALPH M MEDJUCK BLDG,HB4,12,9,0,0,"Fitzgerald, S.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,6513,1,12710,L,,,,,,,,,,7,0,0,0,STAFF,R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,8892,1,10123,W,,,,,,,,,,70,62,0,0,"Nycum, B.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9007,1,12711,L,,,,,,,,,,17,0,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9009,1,12712,S,,,,,,,,,,20,0,0,0,"Bonnemaison, S.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9012,1,14421,S,,,W,,,905,1225,RALPH M MEDJUCK BLDG,HA18,50,40,0,0,"Bonnemaison, S./ Lilley, B./ Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9012,1,14421,S,,,W,,,905,1225,RALPH M MEDJUCK BLDG,HA19,50,40,0,0,"Bonnemaison, S./ Lilley, B./ Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9012,1,14421,S,M,,,,,905,1225,RALPH M MEDJUCK BLDG,HB4,50,40,0,0,"Bonnemaison, S./ Lilley, B./ Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9012,1,14421,S,M,T,,,,905,1025,RALPH M MEDJUCK BLDG,HA19,50,40,0,0,"Bonnemaison, S./ Lilley, B./ Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARCH,9012,1,14421,S,M,T,W,,,905,1255,RALPH M MEDJUCK BLDG,HD4,50,40,0,0,"Bonnemaison, S./ Lilley, B./ Savage, N.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARTC,9000,1,12713,S,,,,,,,,,,5,1,0,0,"Byrne, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ARTS,2000,1,10124,L,M,,,,,1735,2025,AGRICULTURAL COX INSTITUTE,164,37,29,0,0,"Brown, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,1000,1,10125,L,,T,,R,,1005,1125,SIR JAMES DUNN,101,15,11,0,0,"Abidi, S.",R,,CSCI 1200
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,1000,B01,10126,B,,,,,F,1305,1425,COMPUTER SCIENCE,143,5,3,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,1000,B02,10127,B,,,,,F,1135,1255,COMPUTER SCIENCE,143,5,4,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,1000,B03,10128,B,,,W,,,1135,1255,COMPUTER SCIENCE,133,5,4,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,3150,1,10132,L,,,W,,,1535,1825,MCCAIN ARTS&SS,2021,33,26,10,0,"Amaya, B.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,ASSC,5000,1,14333,L,,,,,,,,,,9999,0,0,0,STAFF,R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,200,1,10133,L,M,,W,,,1335,1425,AGRICULTURAL COX INSTITUTE,261,30,8,0,0,"Smith, K.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,200,B01,10134,B,,,,,F,1435,1625,AGRICULTURAL COX INSTITUTE,109,30,8,0,0,"Smith, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,1,10135,L,M,,W,,F,1035,1125,AGRICULTURAL COX INSTITUTE,24,96,62,0,0,"Olson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,2,10136,L,M,,W,,F,1235,1325,AGRICULTURAL COX INSTITUTE,257,72,45,0,0,"Olson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B01,10137,B,,,W,,,1305,1425,AGRICULTURAL COX INSTITUTE,135,24,16,0,0,"Prithiviraj, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B02,10138,B,,,,,F,1435,1555,AGRICULTURAL COX INSTITUTE,135,24,11,0,0,"Prithiviraj, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B03,10139,B,M,,,,,1305,1425,AGRICULTURAL COX INSTITUTE,135,24,17,0,0,"Prithiviraj, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B04,10140,B,,,,R,,1605,1725,AGRICULTURAL COX INSTITUTE,135,24,4,0,0,"McNeil, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B05,10141,B,,T,,,,1135,1255,AGRICULTURAL COX INSTITUTE,135,24,23,0,0,"Mellish, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B06,10142,B,,,W,,,1435,1555,AGRICULTURAL COX INSTITUTE,135,24,24,0,0,"Mellish, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1002,B07,10143,B,,,W,,,1605,1725,AGRICULTURAL COX INSTITUTE,135,24,12,0,0,"Mellish, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1030,1,10145,L,,,W,,F,835,955,AGRICULTURAL COX INSTITUTE,11,40,12,0,0,"Georgallas, A.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,1030,B01,10146,B,,,,R,,835,1125,AGRICULTURAL COX INSTITUTE,11,40,12,0,0,"Landry, G./ Georgallas, A.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,2000,1,10147,L,M,,W,,F,1335,1425,AGRICULTURAL COX INSTITUTE,41,48,28,0,0,"Wang-Pruski, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,2000,B01,10148,B,M,,,,,835,1125,AGRICULTURAL COX INSTITUTE,140,24,12,0,0,"Matheson, S./ Wang-Pruski, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,2000,B02,10149,B,M,,,,,1435,1725,AGRICULTURAL COX INSTITUTE,140,24,16,0,0,"Matheson, S./ Wang-Pruski, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,2008,1,10150,L,,T,,R,,1435,1555,AGRICULTURAL COX INSTITUTE,208,21,18,0,0,"Olson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,2008,B01,10151,B,,,,R,,1135,1325,AGRICULTURAL COX INSTITUTE,140,21,18,0,0,"Smith, K./ Olson, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3000,1,10152,L,,T,,R,F,835,925,AGRICULTURAL COX INSTITUTE,136,26,19,0,0,STAFF,,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3000,B01,10153,B,M,,,,,1435,1725,AGRICULTURAL COX INSTITUTE,109,26,19,0,0,"Smith, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3001,1,10154,L,,T,,R,,835,955,HALEY INSTITUTE,110,26,14,0,0,"Nams, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3001,B01,10155,B,M,,,,,1435,1725,AGRICULTURAL COX INSTITUTE,135,26,14,0,0,"Mellish, D./ Nams, V.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3002,1,10156,L,M,,W,,,835,955,AGRICULTURAL COX INSTITUTE,136,25,11,0,0,"White, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3002,B01,10157,B,,T,,,,1135,1425,AGRICULTURAL COX INSTITUTE,109,25,11,0,0,"White, S./ Fergus, F.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3003,1,10158,L,,T,,R,,1435,1555,HALEY INSTITUTE,200,50,48,0,0,"Gray, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3003,B01,14119,B,,,W,,,835,1125,HALEY INSTITUTE,225,25,22,0,0,"Gray, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3003,B02,14120,B,M,,,,,1435,1725,HALEY INSTITUTE,225,25,25,0,0,"Gray, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3005,1,10161,L,,T,,R,,835,955,HALEY INSTITUTE,111,25,16,0,0,"Duston, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3005,B01,10162,B,M,,,,,1435,1725,HALEY INSTITUTE,161,25,16,0,0,"Duston, J./ McConkey, A.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3006,1,10163,L,,,,R,,1035,1125,HALEY INSTITUTE,161,25,13,0,0,"Stewart-Clark, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3006,1,10163,L,M,,W,,,1335,1425,HALEY INSTITUTE,110,25,13,0,0,"Stewart-Clark, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3006,B01,10164,B,,,,R,,1135,1425,HALEY INSTITUTE,161,25,13,0,0,"Stewart-Clark, S./ Jeffrey, R.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3008,1,10165,L,,T,,R,,1305,1425,HALEY INSTITUTE,200,72,36,0,0,"Barrett, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3008,B01,10166,B,,,,R,,935,1125,HALEY INSTITUTE,225,24,17,0,0,"Gatti-Yorke, S./ Barrett, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3008,B02,10167,B,,,,,F,935,1125,HALEY INSTITUTE,225,24,8,0,0,"Gatti-Yorke, S./ Barrett, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,3008,B03,10168,B,,T,,,,935,1125,HALEY INSTITUTE,225,24,11,0,0,"Gatti-Yorke, S./ Barrett, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,4003,1,14122,L,,T,,R,,1005,1125,HALEY INSTITUTE,110,20,2,0,0,"Prithiviraj, B.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,4004,1,14154,L,,,W,,,1435,1725,HALEY INSTITUTE,116,20,16,0,0,"MacLaren, L.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOA,4004,B01,14155,B,M,,,,,935,1125,HALEY INSTITUTE,111,20,16,0,0,"Gatti-Yorke, S.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,1040,1,10170,L,,,W,,,1235,1325,TUPPER BLDG,THTR D,94,71,0,0,"Byers, D.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,1040,1,10170,L,M,,W,,F,835,925,BURBIDGE,109,94,71,0,0,"Byers, D.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,1040,B01,10171,B,,T,,R,,1035,1325,TUPPER BLDG,8J01,94,71,0,0,"Ewart, K.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,1040,T01,10172,T,M,,W,,F,935,1125,BURBIDGE,SEM1,94,71,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3400,1,10173,L,M,,W,,F,1035,1125,TUPPER BLDG,THTR B,122,85,0,0,"Archibald, J./ Liu, X./ Slamovits, C.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3400,B01,10174,B,M,,,,,1435,1725,TUPPER BLDG,8J01,45,40,0,0,"Briggs, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3400,B02,10175,B,,,,R,,1435,1725,TUPPER BLDG,8J01,56,44,0,0,"Briggs, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3400,B03,10176,B,,,,,,,,,,10,1,0,0,"Briggs, P.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3610,1,10177,L,,,,,F,1435,1725,TUPPER BLDG,8J01,48,12,0,0,"Ewart, K.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3620,1,10178,I,,,,,,,,,,5,0,0,0,"Dobson, M.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3700,1,10179,L,M,,W,,F,835,925,CHEMISTRY,223,50,40,0,0,"Bearne, S./ Rainey, J.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3700,B01,10180,B,,T,,,,1435,1725,TUPPER BLDG,8J01,32,26,0,0,"Briggs, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3700,B02,10181,B,,,W,,,1435,1725,TUPPER BLDG,8J01,32,12,0,0,"Briggs, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,3700,B03,10182,B,,,,,,,,,,10,2,0,0,"Briggs, P.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4001,1,10183,L,,,,,,,,,,5,0,0,0,"Too, C.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4302,1,10184,L,,T,,R,,835,955,TUPPER BLDG,L7,15,11,0,0,"Ridgway, N./ Karten, B.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4404,1,10185,L,,T,,R,,1305,1425,TUPPER BLDG,14B02,25,24,0,0,"Singer, R.",,,BIOC 5404
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4604,1,10186,L,,,,,,,,,,25,4,0,0,"Singer, R.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4605,1,10187,L,,,,,,,,,,25,1,0,0,"Singer, R.",,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4700,1,10188,L,,T,,R,,1005,1125,TUPPER BLDG,THTR C,20,4,0,0,"Liu, X./ Ewart, K.",,,BIOC 5700
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4702,1,10189,L,,T,,R,,1435,1555,HENRY HICKS ACADEMIC,217,10,1,0,0,"Rainey, J.",,,"BIOC 5702, CHEM 4602, CHEM 5602"
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,4813,1,10190,L,M,,W,,F,835,925,,,8,12,0,0,"Elnenaei, M.",,,"BIOC 5813, PATH 5013"
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5000X,1,13487,L,,,,,,,,,,5,0,0,0,"Rainey, J.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5001,1,12714,L,,,,,,,,,,5,0,0,0,"Rainey, J.",R,S,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5307,1,10191,L,M,,,,,1435,1625,,,10,7,0,0,"Karten, B.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5309,1,14422,L,,T,,R,,1135,1255,,,15,2,0,0,"Pulinilkunnil, T./ Kienesberger, P.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5404,1,12715,L,,T,,R,,1305,1425,TUPPER BLDG,14B02,5,0,0,0,"Singer, R.",R,,BIOC 4404
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5503,1,10192,L,M,,,,F,1405,1555,TUPPER BLDG,14B02,2,0,0,0,"Dellaire, G.",R,,"MICI 5040, PATH 5040"
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5700,1,12716,L,,T,,R,,1005,1125,TUPPER BLDG,THTR C,20,2,0,0,"Liu, X./ Ewart, K.",R,,BIOC 4700
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5702,1,10193,L,,T,,R,,1435,1555,HENRY HICKS ACADEMIC,217,10,2,0,0,"Rainey, J.",,,"BIOC 4702, CHEM 4602, CHEM 5602"
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5813,1,12717,L,M,,W,,F,835,925,,,2,1,0,0,"Elnenaei, M.",R,,"BIOC 4813, PATH 5013"
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,5910X,1,13488,L,,,W,,,1235,1355,COLLABORATIVE HEALTH EDUC BLDG,C266,15,2,0,0,"Waisman, D./ Dobson, M./ Bearne, S.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,8891,1,10194,W,,,,,,,,,,5,0,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,8892,1,10195,W,,,,,,,,,,5,0,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,8893,1,10196,W,,,,,,,,,,5,2,0,0,"Byers, D.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,9000,1,12718,S,,,,,,,,,,13,11,0,0,"Rainey, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOC,9530,1,12719,S,,,,,,,,,,23,17,0,0,"Rainey, J.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,4391,1,14391,L,,,,,F,1235,1355,,,40,15,0,0,"Gratzer, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,4391,1,14391,L,M,,,,,1305,1425,,,40,15,0,0,"Gratzer, P.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,6700,1,12720,L,,,,,,,,,,5,0,0,0,"Gibson, M.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,7700,1,12721,L,,,,,,,,,,5,0,0,0,"Ghaly, A.",R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,9000,1,12722,S,,,,,,,,,,10,1,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOE,9530,1,12723,S,,,,,,,,,,10,3,0,0,STAFF,R,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,,W,,,1735,2125,KENNETH C ROWE MANAG,1028,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,,W,,,1735,2125,KILLAM LIBRARY,MACME,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-1,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-2,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,,W,,,1735,2125,SIR JAMES DUNN,117,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,1,10197,L,,T,,R,,1305,1425,MCCAIN ARTS&SS,AUD-2,510,510,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,,W,,,1735,2125,KENNETH C ROWE MANAG,1028,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,,W,,,1735,2125,KILLAM LIBRARY,MACME,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-1,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,,W,,,1735,2125,MCCAIN ARTS&SS,AUD-2,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,,W,,,1735,2125,SIR JAMES DUNN,117,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,2,10198,L,,T,,R,,1435,1555,MCCAIN ARTS&SS,AUD-2,489,403,0,0,"Bishop, T./ Van Dommelen, J./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B01,10199,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B02,10200,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2098,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B03,10201,B,M,,,,,1235,1425,LSC-BIOL&EARTH,B2100,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B04,10202,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B05,10203,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2098,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B06,10204,B,M,,,,,1535,1725,LSC-BIOL&EARTH,B2100,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B07,10205,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B08,10206,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2098,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B09,10207,B,,T,,,,1005,1155,LSC-BIOL&EARTH,B2100,30,29,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B10,10208,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B11,10209,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2098,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B12,10210,B,,T,,,,1235,1425,LSC-BIOL&EARTH,B2100,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B13,10211,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B14,10212,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2098,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B15,10213,B,,T,,,,1505,1655,LSC-BIOL&EARTH,B2100,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
201710,BIOL,1010,B16,10214,B,,,W,,,935,1125,LSC-BIOL&EARTH,B2097,30,30,0,0,"Bishop, T./ Gass, G.",,,
,,,,,,,,,,,,,,,,,,,,,,
